罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,海老名,海老名駅前,142158,神奈川県,海老名市,中央３丁目,2019-08-10,11,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,海老名,海老名駅前,142158,神奈川県,海老名市,中央３丁目,2019-11-29,07,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,海老名,海老名駅前,142158,神奈川県,海老名市,めぐみ町,2019-12-05,05,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,海老名,海西,142158,神奈川県,海老名市,扇町,2019-02-27,13,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,海老名,国分寺台,142158,神奈川県,海老名市,国分寺台１丁目,2019-02-28,17,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,大山町,2019-02-26,17,,キーあり,あり,自動二輪（50cc超）
窃盗,オートバイ盗,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,大山町,2019-05-02,13,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,西橋本１丁目,2019-03-08,20,４階建て以上共同住宅,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,西橋本２丁目,2019-04-06,23,４階建て以上共同住宅,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,東蒔田町,141054,神奈川県,横浜市南区,東蒔田町,2019-08-02,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,八幡町,141054,神奈川県,横浜市南区,中村町１丁目,2019-06-24,04,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,八幡町,141054,神奈川県,横浜市南区,中村町３丁目,2019-02-25,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,吉野町,141054,神奈川県,横浜市南区,白金町２丁目,2019-05-03,15,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,吉野町,141054,神奈川県,横浜市南区,前里町４丁目,2019-04-27,21,,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,南,吉野町,141054,神奈川県,横浜市南区,南吉田町４丁目,2019-06-21,12,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,南,大岡町,141054,神奈川県,横浜市南区,別所１丁目,2019-08-10,01,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,井土ケ谷,141054,神奈川県,横浜市南区,井土ケ谷下町,2019-01-02,16,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,井土ケ谷,141054,神奈川県,横浜市南区,井土ケ谷下町,2019-06-27,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,井土ケ谷,141054,神奈川県,横浜市南区,永田東１丁目,2019-10-09,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,永田,141054,神奈川県,横浜市南区,永田東２丁目,2019-03-15,06,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,六ツ川,141054,神奈川県,横浜市南区,永田山王台,2019-04-17,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,六ツ川,141054,神奈川県,横浜市南区,永田山王台,2019-05-21,03,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,六ツ川,141054,神奈川県,横浜市南区,永田山王台,2019-10-08,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,六ツ川,141054,神奈川県,横浜市南区,永田山王台,2019-11-05,18,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,六ツ川,141054,神奈川県,横浜市南区,六ツ川１丁目,2019-02-09,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,六ツ川,141054,神奈川県,横浜市南区,六ツ川２丁目,2019-07-29,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,六ツ川,141054,神奈川県,横浜市南区,六ツ川２丁目,2019-08-24,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,別所町,141054,神奈川県,横浜市南区,別所５丁目,2019-09-12,19,,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,別所町,141054,神奈川県,横浜市南区,別所６丁目,2019-02-10,23,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,別所町,141054,神奈川県,横浜市南区,別所７丁目,2019-08-16,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,別所町,141054,神奈川県,横浜市南区,別所中里台,2019-02-09,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,永田みなみ台,2019-06-25,22,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,永田みなみ台,2019-09-28,15,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,永田みなみ台,2019-11-01,13,,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,永田みなみ台,2019-11-01,15,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,六ツ川２丁目,2019-03-21,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,六ツ川３丁目,2019-04-10,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,六ツ川３丁目,2019-11-05,13,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,六ツ川３丁目,2019-11-08,14,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,大池,141054,神奈川県,横浜市南区,六ツ川３丁目,2019-11-08,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,通町,141054,神奈川県,横浜市南区,宿町２丁目,2019-02-26,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,通町,141054,神奈川県,横浜市南区,宿町３丁目,2019-08-05,09,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,通町,141054,神奈川県,横浜市南区,若宮町４丁目,2019-10-25,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,浦舟町,141054,神奈川県,横浜市南区,永楽町１丁目,2019-12-15,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,浦舟町,141054,神奈川県,横浜市南区,高根町４丁目,2017-05-01,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,浦舟町,141054,神奈川県,横浜市南区,真金町１丁目,2019-05-13,02,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南,浦舟町,141054,神奈川県,横浜市南区,真金町１丁目,2019-06-15,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,浦舟町,141054,神奈川県,横浜市南区,万世町１丁目,2019-07-08,07,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南,浦舟町,141054,神奈川県,横浜市南区,万世町２丁目,2019-01-29,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,大和駅前,142131,神奈川県,大和市,下草柳,2019-02-22,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,大和駅前,142131,神奈川県,大和市,中央１丁目,2019-06-10,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,大和駅前,142131,神奈川県,大和市,柳橋１丁目,2019-10-13,08,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,大和駅前,142131,神奈川県,大和市,大和東１丁目,2019-01-05,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,大和駅前,142131,神奈川県,大和市,大和東１丁目,2019-11-01,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,大和駅前,142131,神奈川県,大和市,大和南２丁目,2019-09-18,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,大和駅前,142131,神奈川県,大和市,深見西２丁目,2019-05-29,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,相模大塚駅前,142131,神奈川県,大和市,上草柳８丁目,2019-12-04,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,相模大塚駅前,142131,神奈川県,大和市,桜森３丁目,2019-05-24,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,鶴間駅前,142131,神奈川県,大和市,下鶴間２丁目,2018-09-01,08,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,鶴間駅前,142131,神奈川県,大和市,下鶴間２丁目,2019-10-09,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,鶴間駅前,142131,神奈川県,大和市,鶴間２丁目,2019-03-21,16,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,大和,鶴間駅前,142131,神奈川県,大和市,鶴間２丁目,2019-03-26,22,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間５丁目,2019-05-04,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間６丁目,2019-02-13,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,鶴間駅前,142131,神奈川県,大和市,深見東３丁目,2019-10-27,10,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,南林間駅前,142131,神奈川県,大和市,南林間１丁目,2019-02-17,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,南林間駅前,142131,神奈川県,大和市,南林間１丁目,2019-11-13,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,南林間駅前,142131,神奈川県,大和市,南林間７丁目,2019-06-12,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,つきみ野駅前,142131,神奈川県,大和市,つきみ野５丁目,2019-04-01,08,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,,2019-11-22,06,,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,,2019-02-20,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,,2019-03-17,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間１丁目,2019-07-04,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間２丁目,2019-07-03,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2019-03-28,14,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2019-01-13,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2019-02-17,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2019-02-17,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2019-03-07,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2019-11-01,09,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間５丁目,2019-02-19,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間５丁目,2019-03-28,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間６丁目,2018-06-10,12,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間６丁目,2019-01-13,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,中央林間,142131,神奈川県,大和市,中央林間６丁目,2019-05-19,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2019-01-05,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2019-01-19,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2019-04-19,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2019-05-02,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2019-09-01,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田,2019-01-30,08,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田４丁目,2014-03-01,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田７丁目,2019-12-27,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,桜ヶ丘,142131,神奈川県,大和市,柳橋２丁目,2019-06-25,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,上和田,2019-06-26,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,上和田,2019-11-08,21,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,上和田,2019-12-24,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,下和田,2019-07-17,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,下和田,2019-08-22,16,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,下和田,2019-10-20,23,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,福田,2019-02-20,16,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,,2019-08-28,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,渋谷５丁目,2019-08-15,06,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2019-12-18,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,上土棚,142182,神奈川県,綾瀬市,上土棚南２丁目,2019-03-26,06,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,上土棚,142182,神奈川県,綾瀬市,落合南２丁目,2019-09-25,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,大上３丁目,2019-02-19,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,小園,2019-08-08,18,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,小園,2019-10-24,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,小園,2019-11-02,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾釜田３丁目,2019-05-31,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾北１丁目,2019-10-16,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾中２丁目,2019-05-03,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾西１丁目,2019-09-16,01,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾西１丁目,2019-10-21,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾台２丁目,2019-02-01,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾本町２丁目,2019-10-22,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾本町３丁目,2019-01-19,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾本町３丁目,2019-10-04,23,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,落合北５丁目,2019-09-17,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,,2019-04-12,23,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中６丁目,2018-12-31,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中７丁目,2019-11-06,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,深谷南３丁目,2019-02-04,16,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,深谷南４丁目,2019-11-05,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,,2019-06-14,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上５丁目,2019-02-16,00,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,下鶴間,142131,神奈川県,大和市,下鶴間,2019-03-19,06,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,下鶴間,142131,神奈川県,大和市,下鶴間,2019-04-19,21,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,大和,下鶴間,142131,神奈川県,大和市,下鶴間,2019-06-27,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,綾瀬地区,142182,神奈川県,綾瀬市,吉岡,2019-07-27,02,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大和,綾瀬地区,142182,神奈川県,綾瀬市,吉岡東４丁目,2019-03-01,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,綾瀬地区,142182,神奈川県,綾瀬市,吉岡東５丁目,2019-11-20,16,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大和,綾瀬地区,142182,神奈川県,綾瀬市,早川城山２丁目,2019-10-05,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田東４丁目,2019-07-22,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田北２丁目,2019-04-16,06,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田北３丁目,2019-11-19,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田西３丁目,2019-04-14,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田西３丁目,2019-12-01,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田西４丁目,2019-03-19,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田西４丁目,2019-03-28,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,中田,141160,神奈川県,横浜市泉区,中田南４丁目,2019-11-21,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,和泉,141160,神奈川県,横浜市泉区,和泉町,2019-01-16,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,和泉,141160,神奈川県,横浜市泉区,和泉中央南１丁目,2019-08-01,23,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,下和泉,141160,神奈川県,横浜市泉区,和泉町,2019-03-16,15,,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,下和泉,141160,神奈川県,横浜市泉区,和泉町,2019-09-06,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,下和泉,141160,神奈川県,横浜市泉区,下和泉１丁目,2019-06-21,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,下和泉,141160,神奈川県,横浜市泉区,和泉が丘１丁目,2019-08-02,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,下和泉,141160,神奈川県,横浜市泉区,和泉が丘２丁目,2019-12-02,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,緑園都市駅前,141160,神奈川県,横浜市泉区,岡津町,2019-02-13,19,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,緑園都市駅前,141160,神奈川県,横浜市泉区,新橋町,2019-03-29,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,2019-06-20,11,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,2019-07-25,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,2019-10-28,15,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,いずみ野駅前,141160,神奈川県,横浜市泉区,和泉町,2019-04-15,23,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,泉,いずみ野駅前,141160,神奈川県,横浜市泉区,和泉町,2019-06-20,16,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,いずみ野駅前,141160,神奈川県,横浜市泉区,和泉町,2019-08-08,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,いずみ野駅前,141160,神奈川県,横浜市泉区,上飯田町,2019-05-04,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,泉,いちょう団地,141160,神奈川県,横浜市泉区,上飯田町,2019-01-17,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
